,pdf_name,date1,time1,date2,time2,mr_address,en_address,Latitude,Longitude,Google Maps Address
1548,675.pdf,15/04/2025,10:59,15/04/2025,11:15," स्टॅन्ड सिनेमा, बस क्र 106, कुलाबा,   ","Stand Cinema, Bus No. 106, Colaba,",18.914574,72.8244574,"Shahid Bhagat Singh Rd, Colaba, Mumbai, Maharashtra, India"
1549,676.pdf,04/08/2025,02:30,04/08/2025,02:35," एसबीएस रोड,, रिगल जंक्षन, , कुलाबा, मुंबई ,  Beat No. (बीट क्र.): ","SBS Road, Regal Junction, Colaba, Mumbai Beat No. (Beat No.):",18.923629,72.8326235,"Lansdowne Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1550,677.pdf,04/08/2025,11:40,04/08/2025,13:55," लन्सडाऊन रोड , के एफ सी, के दुभाष मार्ग, कुलाबा मुंबई ,   ","Lansdowne Road, KFC, K Dubhash Marg, Colaba Mumbai,",18.9233704,72.8312857,"WRFJ+8GV, Convent Rd, near Bank of Baroda ATM, Scindia Society, Police Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1551,678.pdf,04/08/2025,17:40,04/08/2025,18:30," युचारीस्टीक काँग्रेस बिल्डींग , समोर, काँन्वेन्ट रोड, कुलाबा, मुंबई 05,   ","Eucharistic Congress Building, Opposite, Convent Road, Colaba, Mumbai 05,",18.9273983,72.83168560000001,"161B, Mahatma Gandhi Road, Kala Ghoda, Fort, Mumbai, Maharashtra 400001, India"
1552,679.pdf,05/08/2025,12:15,05/08/2025,12:30," जहाँगिर आर्ट गँलरीच्या, काँर्नरवर रोडवर, काळा घोडा,, कुलाबा, मुंबई ,   ","Jahangir Art Gallery, Corner War Road, Kala Ghoda, Colaba, Mumbai,",19.0614152,72.8387058,"4th Floor, Kakad Bhavan, WESTERN RAILWAY STAFF COLONY, 30th Rd, opposite Gaiety Galaxy Cinema, Western Railway Staff Colony, Tata Blocks, Bandra West, Mumbai, Maharashtra 400050, India"
1553,680.pdf,01/02/2025,13:00,01/02/2025,13:00," गेटी गलक्‍्सी वांद्रे पश्‍चिम,   ","Getty Galaxy Bandra West,",18.9229919,72.8317876,"City Walk House, 33, Colaba Causeway, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1554,681.pdf,04/08/2025,21:00,04/08/2025,21:05," सिटी वाँक शॉर्पीग , सेंटरच्या बाजूला, एसबीएस रोड, कुलाबा मुंबई, ","City Walk Shoppeg, Beside Centre, SBS Road, Colaba Mumbai,",18.9203886,72.83013059999999,"Apollo Bandar, Colaba, Mumbai, Maharashtra, India"
1555,682.pdf,06/08/2025,16:00,06/08/2025,17:40," अपोलो बंदर Age बंक समोर,, Tees रोड, कुलाबा, मुंबई,   ","Opposite Apollo Bandar Age Bunk,, Tees Road, Colaba, Mumbai,",18.9171423,72.8286919,"Lala Nigam Rd, Apollo Bandar, Colaba, Mumbai, Maharashtra, India"
1556,683.pdf,06/08/2025,17:30,06/08/2025,18:00," कुलाबावाडी लालानिगम रोड, कुलाबा मुंबई,   ","Kulabawadi Lalanigam Road, Colaba Mumbai,",18.914574,72.8244574,"Shahid Bhagat Singh Rd, Colaba, Mumbai, Maharashtra, India"
1557,684.pdf,06/08/2025,23:55,07/08/2025,00:10," एस बी एस रोड, रिगल जंक्षन कडुन बेस्ट जंक्षन , कडे येणा-या मार्ग पोठाणे समोर,कुलाबा मुंबई   ","From SBS Road, Regal Junction to Best Junction, Opposite Marg Pothane, Colaba Mumbai",18.9209939,72.8303614,"WRCJ+94X, Henry Rd, Cusrow Baug Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1558,685.pdf,09/08/2025,20:30,09/08/2025,20:35," एस बी एस रोड इलेक्ट्रीक हाउस, येथील बस क्र123 बसस्टाँप, कुलाबा मुंबई,  ","SBS Road Electric House, Bus No. 123 Bus Stand, Colaba Mumbai,",18.918463,72.82958599999999,"27, Grants Annexe Building, Arthur Bunder Road, Apollo Bandar, Colaba, Mumbai, Maharashtra 400005, India"
1559,686.pdf,09/08/2025,21:45,10/08/2025,09:15," 19ए/27, ग्रंट बिल्डींग अँनेक्स,, हरि ओम स्टेशनरी अँण्ड झेरक्स, आर्थर बंदर रोड, कुलाबा,   ","19A/27, Grunt Building Annex,, Hari Om Stationery & Xerox, Arthur Bunder Road, Colaba,",19.0151896,72.8323662,"Kakasaheb Gadgil Marg, Prabhadevi, Mumbai, Maharashtra, India"
1560,687.pdf,25/01/2025,10:00,09/03/2025,12:30," काकासाहेब गाडगीळ मार्ग, इसजी ऑप्शन वन माँल,3रा माळा, गाळा नंबर 307 - 312,प्रभादेवी, मुंबई ","Kakasaheb Gadgil Marg, ESG Option One Mall, 3rd Mala, Gala No. 307 - 312, Prabhadevi, Mumbai",18.9219329,72.8285411,"33, Nathalal Parikh Marg, Cusrow Baug Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1561,688.pdf,10/08/2025,21:00,10/08/2025,21:30," नाथालाल पारीख मार्ग,, हाँटेल ताज वेलिग्टनच्या समोर, कुलाबा,मुंबई,  1 ","Nathalal Parikh Marg, Opposite Hotel Taj Wellington, Colaba, Mumbai, 1",18.9203918,72.8306384,"Electric House, Colaba Causeway, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1562,689.pdf,17/02/2025,00:00,11/08/2025,18:00," इलेक्ट्रिक हाऊस, बेस्ट विभाग, कुलाबा, मुंबई ,   ","Electric House, Best Division, Colaba, Mumbai,",18.9152169,72.8305087,"Lala Nigam Rd, near Morya Mandir, Jamshetji Bunder, Dr Babasaheb Ambedkar Nagar, Road, Colaba, Mumbai, Maharashtra 400005, India"
1563,690.pdf,11/08/2025,17:00,11/08/2025,18:40," महावीर गोल्ड शॉप समोर, लाला निगम रोड, कुलाबा मार्केट, कुलाबा, मुंबई,  ","Opposite Mahaveer Gold Shop, Lala Nigam Road, Colaba Market, Colaba, Mumbai,",19.0614152,72.8387058,"4th Floor, Kakad Bhavan, WESTERN RAILWAY STAFF COLONY, 30th Rd, opposite Gaiety Galaxy Cinema, Western Railway Staff Colony, Tata Blocks, Bandra West, Mumbai, Maharashtra 400050, India"
1564,691.pdf,01/02/2025,13:00,01/02/2025,13:00," गेटी गलक्‍्सी वांद्रे पश्‍चिम,,   ",Getty Galaxy Bandra West,18.914574,72.8244574,"Shahid Bhagat Singh Rd, Colaba, Mumbai, Maharashtra, India"
1565,692.pdf,11/08/2025,19:10,11/08/2025,19:15," बेस्ट बस स्टाँप,एसबीएस रोड , केल्वीन Feat दुकानासमोर,, कुलाबा, मुंबई ,   ","Best Bus Stop, SBS Road, Opposite Kelvin Feat Shop,, Colaba, Mumbai,",18.9223373,72.8311512,"WRCJ+WFJ, Mandlik Rd, Scindia Society, Police Colony, Apollo Bandar, Colaba, Mumbai, Maharashtra 400001, India"
1566,693.pdf,11/09/2024,10:30,05/11/2024,18:00," कुलाबा पोलीस ठाणे, कुलाबा मुंबई,   ","Colaba Police Station, Colaba Mumbai,",19.0484865,72.8273686,"40, KC Marg, HIG Colony, Mount Mary, Bandra West, Mumbai, Maharashtra 400050, India"
1567,694.pdf,14/08/2025,19:30,14/08/2025,19:30," 40, केसीमार्ग, ओएनजीसी, च्या मागे, रिकलमेशन, स्वामी, नित्यानंद नगर, बांद्रा प, मु,   ","40, KC MARG, ONGC, BEHIND, RECLAMATION, SWAMI, NITYANAND NAGAR, BANDRA P, MU,",19.0475315,72.82850959999999,"Nityanand Nagar, A Block BKC, Bandra West, Mumbai, Maharashtra 400050, India"
1568,695.pdf,14/08/2025,20:30,14/08/2025,20:30," 40, केसीमार्गग, ओएनजीसी च्या , च्या मागे, रिक्‍लमेशन, स्वामी, नित्यानंद नगर, बांद्रा प, मु,   ","40, KC MARGAG, BEHIND ONGC, RECLAMATION, SWAMI, NITYANAND NAGAR, BANDRA P, MU,",19.0595596,72.8295287,"Bandra West, Mumbai, Maharashtra, India"
1569,696.pdf,14/08/2025,23:00,15/08/2025,06:00," स्लाटर हाउस कंपाउड, , वांद्रे पश्‍चिम मुंबई 50 ,   ","Slaughter House Compound, , Bandra West Mumbai 50 ,",19.0743119,72.84678219999999,"1, 50, Western Express Hwy, Anand Nagar, Vakola, Santacruz East, Mumbai, Maharashtra 400055, India"
1570,697.pdf,09/08/2025,20:30,09/08/2025,21:00," रेल्वे ब्रिजजवळ वेस्टर्न , एक्सप्रेस हाइवे जवळ , वांद्रे पश्‍चिम मुंबई 50,  1 ","Near Railway Bridge Western, Near Express Highway, Bandra West Mumbai 50, 1",19.0139659,72.83493380000002,"jawale bhuvan, 601, Bhavani Shankar Rd, Dadar West, Mumbai, Maharashtra 400028, India"
1571,698.pdf,15/08/2025,20:00,15/08/2025,20:15," बाटा शोरूम समोरील बस स्टॉप ,, बांद्रा प, मुंबई येथुन बांद्रा, रेल्वे स्टेशन कडे जाणारी,स क्र211 मध्ये   ","Bus Stop Opposite Bata Showroom, Bandra P, From Mumbai to Bandra Railway Station, in S No. 211",19.0151896,72.8323662,"Kakasaheb Gadgil Marg, Prabhadevi, Mumbai, Maharashtra, India"
1572,699.pdf,25/01/2025,10:00,09/03/2025,12:30," काकासाहेब गाडगीळ मार्ग, इसजी ऑप्शन वन माँल,3रा माळा, गाळा नंबर 307 - 312,प्रभादेवी, मुंबई ","Kakasaheb Gadgil Marg, ESG Option One Mall, 3rd Mala, Gala No. 307 - 312, Prabhadevi, Mumbai",19.051016,72.8355244,"14, LK Mehta Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
1573,700.pdf,15/08/2025,23:00,16/08/2025,02:00," कोबंडी गल्ली ,लालमिटटी ,, वांद्रे पश्‍चिम Aas 50,   ","Kobandi Galli, Lalmitti,, Bandra West Aas 50,",19.0353849,72.8423036,"Mahim, Mumbai, Maharashtra, India"
1574,701.pdf,16/08/2025,01:00,16/08/2025,01:10," कोंबडी गल्ली, माहीम काँजवे, , बांद्रा प मुंबई 50, ","KOMBDI GALLI, MAHIM KANJAVE, , BANDRA P MUMBAI 50,",19.0616261,72.8307692,"29th Rd, Bandra West, Mumbai, Maharashtra 400050, India"
1575,702.pdf,01/02/2025,13:30,01/02/2025,14:00," मेहर बाय प्रिटी स्टोअर 29 रोड, वांद्रे प मुंबई,   ","MEHAR BY PRETTY STORE 29 ROAD, BANDRA P MUMBAI,",19.0552006,72.8308311,"Hill Rd, Bandra West, Mumbai, Maharashtra 400050, India"
1576,703.pdf,16/08/2025,18:30,16/08/2025,18:30," शिफा मेडीकल समोर,, वांद्रे पोलीस ठाणे जवळ, , हिल रोड, वांद्रे प  मुंबई 50, ","Opposite Shifa Medical,, Near Bandra Police Station, , Hill Road, Bandre P Mumbai 50,",19.0353849,72.8423036,"Mahim, Mumbai, Maharashtra, India"
1577,704.pdf,17/08/2025,22:00,18/08/2025,01:00," कोंबडी गल्ली, माहीम कजवे,, बांद्रा प, ","KOMBDI GALLI, MAHIM KAJVE,, BANDRA P,",19.0582672,72.8230848,"Old Kantwadi, Bandra West, Mumbai, Maharashtra 400050, India"
1578,707.pdf,12/08/2025,11:00,14/08/2025,23:00," Tee नं24/19/ अँडलेड , बंग्लो, न्यु कांतवाडी, पेरी , क्रस रोड, वांद्रे प मुंबई, ","Tee No. 24/19/ Andled, Bunglow, New Kantwadi, Peri, Cross Road, Bandre, Mumbai,",19.0579329,72.8361544,"Devansh Villa, Dr V Raghunath Marg, Bandra West, Mumbai, Maharashtra 400050, India"
1579,708.pdf,01/05/2025,00:00,19/08/2025,00:00," देवांष बिल्डींग व्हिला , रघुनाथ रोड , वांद्रे पष्चिम मुंबई 400050,   ","Devansh Building Villa, Raghunath Road, Bandra West Mumbai 400050,",19.1760919,72.87795729999999,"285, 36, General Arun Kumar Vaidya Marg, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400065, India"
1580,705.pdf,18/08/2025,07:30,18/08/2025,10:30," रूम नं 285, ट्रान्झिंट कॅम्प, 36, जनरल अरूणकुमार वैदय मार्ग,, रिक्लेमेशन, ,वांद्रे पश्‍चिम, मुंबई 50   ","Room No 285, Transit Camp, 36, General Arun Kumar Vaidya Marg,, Reclamation, Bandra West, Mumbai 50",19.0529414,72.8348594,"Transist Camp, 17, Bazar Rd, Santosh Nagar, Bandra West, Mumbai, Maharashtra 400050, India"
1581,706.pdf,17/08/2025,22:00,17/08/2025,23:00," चाळ नं 49, रूम नं 392,, ट्रानिझिस कॅम्प, , लिलावती रूग्णालया जवळ,,बांद्रा पश्‍चिम मुंबई 50   ","Chal No 49, Room No 392,,Transis Camp,,Near Lilavati Hospital,,Bandra West Mumbai 50",19.0552006,72.8308311,"Hill Rd, Bandra West, Mumbai, Maharashtra 400050, India"
1582,703.pdf,16/08/2025,18:30,16/08/2025,18:30," शिफा मेडीकल समोर,, वांद्रे पोलीस ठाणे जवळ, , हिल रोड, वांद्रे प मुंबई 50, ","Opposite Shifa Medical,, Near Bandra Police Station, , Hill Road, Bandre P Mumbai 50,",19.061996,72.922763,"Cluster_mumbai Suburban_440, 1, Road No. 6, Govandi Slums, Govandi West, Phase II, Shivaji Nagar, Mumbai, Maharashtra 400043, India"
1583,709.pdf,19/08/2025,19:30,19/08/2025,19:45," अपना दवाखानासमोरील मोकळे मैदान, शास्त्रीनगर, , वांद्रे पश्‍चिम,  मुंबई , ","Open Ground Opposite Apna Hospital, Shastri Nagar, , Bandra West, Mumbai ,",19.05523,72.8320402,"50, Hill Rd, Ranwar, Bandra West, Mumbai, Maharashtra 400050, India"
1584,710.pdf,20/08/2025,19:30,20/08/2025,19:40," CURA नावाने केस कापड दुकान, , हिल रोड, वांद्रे, पश्‍चिम, मुंबई 50,  ","CURA Hair Cloth Shop, , Hill Road, Bandra, West, Mumbai 50,",19.0614152,72.8387058,"4th Floor, Kakad Bhavan, WESTERN RAILWAY STAFF COLONY, 30th Rd, opposite Gaiety Galaxy Cinema, Western Railway Staff Colony, Tata Blocks, Bandra West, Mumbai, Maharashtra 400050, India"
1585,713.pdf,01/02/2025,13:00,01/02/2025,13:00," गेटी गलक्‍्सी टाँकीजसमोर,, 30 वा रस्ता, वांद्रे पश्‍चिम मु,   ","Opposite Getty Galaxy Tanks,, 30th Road, Bandra West Mu,",18.9067031,72.8147123,"Colaba, Mumbai, Maharashtra, India"
1586,711.pdf,15/04/2025,13:00,15/04/2025,13:30," बीट क्र03, ससुन डाक, बिट चौकीपासून 100 मी च्या अंतर, कुलाबा मुंबई,   ","Beat No. 03, Sassoon Post, 100 m from Bit Chowki, Colaba Mumbai,",19.051016,72.8355244,"14, LK Mehta Marg, Reclamation, Bandra West, Mumbai, Maharashtra 400050, India"
1587,712.pdf,20/08/2025,19:00,20/08/2025,19:10," लालमिठ्ठी सार्वजनिक सुलभ , शौचालयाजवळ, वांद्रे , पश्‍चिम, मुंबई 50,   ","Lalmitthi Public Access, Near Toilet, Bandra, West, Mumbai 50,",19.0569733,72.8364726,"3R4P+QHQ, Swami Vivekanand Rd, Bandra West, Mumbai, Maharashtra 400050, India"
1588,714.pdf,21/08/2025,01:30,21/08/2025,03:30," जरीमरी माता मंदिर, , एस व्ही रोड, बांद्रा , मुंबई प 50,   ","Jarimari Mata Mandir, , SV Road, Bandra, Mumbai P 50,",19.185321,72.845215,"5RPW+43G, Jayanti Shukla Marg, near Jakeria Road, Malad, Navy Colony, Mamledarwadi, Malad West, Mumbai, Maharashtra 400064, India"
1589,715.pdf,21/08/2025,10:50,21/08/2025,10:50," जरीमरी मंदिर जवळ, , एस व्ही रोड, उत्तरवाहिनी,, वांद्रे प, मुंबई 50 , ","Near Jarimari Mandir, , SV Road, Uttarwahini,, Bandra P, Mumbai 50 ,",19.0566595,72.8241578,"40, Chimbai Rd, Chimbai Village, Bandra West, Mumbai, Maharashtra 400050, India"
